Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
280,93,0.8152484472049689,0.03262925815745066,0.004083013534545899,0.0003997730787281374,0.0026483058929443358,0.00022047763226578886,gini,11,2,5,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8012422360248447,0.775,0.8625,0.84375,0.79375
255,93,0.8152484472049689,0.03262925815745066,0.01061544418334961,0.0037651612478027635,0.004946517944335938,0.0030138706724505923,gini,10,2,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8012422360248447,0.775,0.8625,0.84375,0.79375
351,95,0.8152484472049688,0.026849925286777977,0.0036408424377441405,7.445081970604574e-05,0.002431631088256836,0.00011505271378857764,gini,14,1,6,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 6}",0.8012422360248447,0.79375,0.8375,0.85625,0.7875
353,96,0.8152406832298137,0.029933589112345258,0.0037247180938720704,0.0001047006279589204,0.002411365509033203,5.661163687889129e-05,gini,14,1,8,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 8}",0.8074534161490683,0.7875,0.84375,0.85625,0.78125
605,96,0.8152406832298137,0.03095997023814324,0.00403141975402832,0.0005565795404488251,0.002668952941894531,0.0004898340570246302,entropy,9,2,5,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8074534161490683,0.76875,0.8625,0.83125,0.80625
327,96,0.8152406832298137,0.02510766331514573,0.004782485961914063,0.00120934380608719,0.0036931514739990236,0.0010395250777835072,gini,13,1,7,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 7}",0.8074534161490683,0.8,0.8375,0.85,0.78125
206,99,0.8152406832298136,0.025416918718576317,0.0036365509033203123,0.00011820882594549985,0.002461671829223633,0.00016713839610273042,gini,8,2,6,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.8074534161490683,0.79375,0.85625,0.83125,0.7875
205,99,0.8152406832298136,0.025416918718576317,0.003688621520996094,0.00012041525241542213,0.002514028549194336,0.00015038370518664305,gini,8,2,5,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8074534161490683,0.79375,0.85625,0.83125,0.7875
583,101,0.8152329192546584,0.02389408732811258,0.005560111999511719,0.0015314240608820164,0.0024993419647216797,0.00016369736996538472,entropy,8,2,8,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 8}",0.8136645962732919,0.78125,0.85,0.83125,0.8
705,102,0.8140062111801243,0.0308121587927609,0.0038925647735595704,0.00023167302017288732,0.0025303840637207033,0.0002288649175272066,entropy,13,2,5,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7950310559006211,0.775,0.85625,0.84375,0.8
189,102,0.8140062111801243,0.023305345512785566,0.005788469314575195,0.00019210511580890482,0.0025562286376953126,0.00033692233848168525,gini,7,3,9,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 9}",0.7950310559006211,0.7875,0.85,0.83125,0.80625
655,104,0.8139984472049688,0.033536019530021485,0.003819990158081055,0.00014479672038009823,0.0024457454681396486,0.00014239681320332028,entropy,11,2,5,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8012422360248447,0.775,0.8625,0.84375,0.7875
630,104,0.8139984472049688,0.03399874418148388,0.004080724716186523,0.0005799022786489907,0.002672767639160156,0.00046232680063492966,entropy,10,2,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8012422360248447,0.7625,0.8625,0.8375,0.80625
352,106,0.8139906832298138,0.025975882376182133,0.0037146091461181642,8.60573372229885e-05,0.0025780200958251953,0.00022219337582392496,gini,14,1,7,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 7}",0.8074534161490683,0.79375,0.8375,0.85,0.78125
580,107,0.8139906832298136,0.027721768796764183,0.003947401046752929,0.0004634589954804586,0.002431917190551758,0.0001655564192739872,entropy,8,2,5,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8074534161490683,0.775,0.85625,0.83125,0.8
581,107,0.8139906832298136,0.027721768796764183,0.004006004333496094,0.0009507646352126913,0.005362367630004883,0.004533887009721843,entropy,8,2,6,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.8074534161490683,0.775,0.85625,0.83125,0.8
231,107,0.8139906832298136,0.02989141122833197,0.011261701583862305,0.006643743278124839,0.006833362579345703,0.007188657592014872,gini,9,2,6,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.8074534161490683,0.7875,0.8625,0.83125,0.78125
208,110,0.8139829192546584,0.024487439788187678,0.0036219120025634765,0.00015429337877544429,0.002492856979370117,0.00011637439199957015,gini,8,2,8,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 8}",0.8136645962732919,0.7875,0.85,0.83125,0.7875
584,110,0.8139829192546584,0.021786112718429524,0.004906702041625977,0.0015708336893300297,0.0023552417755126954,2.9769536103675984e-05,entropy,8,2,9,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 9}",0.8136645962732919,0.78125,0.8375,0.8375,0.8
607,110,0.8139829192546584,0.031219140080728004,0.00528264045715332,0.0020733975523628575,0.002422952651977539,0.000100748436030625,entropy,9,2,7,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.8136645962732919,0.775,0.8625,0.83125,0.7875
232,110,0.8139829192546584,0.031219140080728,0.006176996231079102,0.004420423514120065,0.007912588119506837,0.006662523419455344,gini,9,2,7,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.8136645962732919,0.7875,0.8625,0.83125,0.775
587,114,0.8127717391304348,0.02369465494511079,0.003848886489868164,0.00022197077530837755,0.002623128890991211,0.0002133349088998871,entropy,8,3,7,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 3, 'min_samples_split': 7}",0.782608695652174,0.79375,0.85,0.825,0.8125
588,114,0.8127717391304348,0.02369465494511079,0.0038802623748779297,0.0002762563802471765,0.0026507854461669924,0.00020278721082464041,entropy,8,3,8,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 3, 'min_samples_split': 8}",0.782608695652174,0.79375,0.85,0.825,0.8125
204,116,0.8127639751552795,0.022069888394970292,0.003676748275756836,0.0001727142496805784,0.0027027130126953125,0.0003167662296642391,gini,8,1,9,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 9}",0.7888198757763976,0.7875,0.8375,0.8375,0.8125
281,117,0.8127484472049689,0.03460001046142045,0.003968334197998047,0.0002872375218315677,0.0026854991912841795,0.0002530375547024153,gini,11,2,6,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.8012422360248447,0.775,0.8625,0.84375,0.78125
730,117,0.8127484472049689,0.02698908527405854,0.005203819274902344,0.0012706316948490992,0.0023813247680664062,3.952143043283331e-05,entropy,14,2,5,"{'criterion': 'entropy', 'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8012422360248447,0.775,0.84375,0.84375,0.8
256,117,0.8127484472049689,0.03460001046142045,0.005919027328491211,0.002383707253115361,0.0027332305908203125,0.00021453025102749056,gini,10,2,6,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.8012422360248447,0.775,0.8625,0.84375,0.78125
279,117,0.8127484472049689,0.026106239176304284,0.006383180618286133,0.002322667840806296,0.002593326568603516,0.00023284805555087327,gini,11,1,9,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 9}",0.8012422360248447,0.7875,0.8375,0.85,0.7875
257,121,0.8127406832298136,0.0355365751486519,0.003838634490966797,0.0003260856964014776,0.0031802177429199217,0.0007839584196288477,gini,10,2,7,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.8074534161490683,0.775,0.8625,0.84375,0.775
606,121,0.8127406832298136,0.032069817169665685,0.004621124267578125,0.0011288870282020645,0.002431297302246094,0.00011243468320354216,entropy,9,2,6,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.8074534161490683,0.76875,0.8625,0.83125,0.79375
632,121,0.8127406832298136,0.0337320051775133,0.004954004287719726,0.001565560211947501,0.0024392127990722655,0.00010830518166161515,entropy,10,2,7,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.8074534161490683,0.76875,0.8625,0.8375,0.7875
608,124,0.8127329192546583,0.029318799523799774,0.005429458618164062,0.0015557071194010658,0.00249481201171875,0.0001873067706544356,entropy,9,2,8,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 8}",0.8136645962732919,0.775,0.85625,0.83125,0.7875
585,125,0.81152950310559,0.025348540644164464,0.003838920593261719,0.0004896489514462481,0.004072332382202148,0.001458172743573251,entropy,8,3,5,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.7763975155279503,0.79375,0.85,0.825,0.8125
586,125,0.81152950310559,0.025348540644164464,0.0048064708709716795,0.0014979409983212292,0.002475881576538086,0.00016564533618930428,entropy,8,3,6,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 3, 'min_samples_split': 6}",0.7763975155279503,0.79375,0.85,0.825,0.8125
589,127,0.8115217391304348,0.021056258470914326,0.003972482681274414,0.00017567495033128625,0.0024900913238525392,0.00012058922306749287,entropy,8,3,9,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 3, 'min_samples_split': 9}",0.782608695652174,0.79375,0.8375,0.83125,0.8125
568,128,0.8115139751552795,0.021871554852242285,0.003679180145263672,6.230668956729798e-05,0.003363037109375,0.0010828618229039113,entropy,7,4,8,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7888198757763976,0.79375,0.84375,0.83125,0.8
191,128,0.8115139751552795,0.024879507866005762,0.003700065612792969,5.4892511140302856e-05,0.004357433319091797,0.0020606644302442363,gini,7,4,6,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7888198757763976,0.7875,0.85,0.83125,0.8
193,128,0.8115139751552795,0.024879507866005762,0.003941869735717774,0.0006952721153043103,0.0026294231414794923,0.00031185473140012143,gini,7,4,8,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7888198757763976,0.7875,0.85,0.83125,0.8
567,128,0.8115139751552795,0.021871554852242285,0.003985929489135742,0.0002916784248941005,0.0026020526885986326,0.00016990059247535012,entropy,7,4,7,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7888198757763976,0.79375,0.84375,0.83125,0.8
565,128,0.8115139751552795,0.021871554852242285,0.004040384292602539,0.0008815551332848878,0.002683401107788086,0.00011609325055316616,entropy,7,4,5,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7888198757763976,0.79375,0.84375,0.83125,0.8
566,128,0.8115139751552795,0.021871554852242285,0.004199886322021484,0.0006552775203055145,0.0026355743408203124,0.00019603190235567225,entropy,7,4,6,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7888198757763976,0.79375,0.84375,0.83125,0.8
569,128,0.8115139751552795,0.021871554852242285,0.004594135284423828,0.0011854562787475488,0.002433967590332031,5.5724578447106204e-05,entropy,7,4,9,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 9}",0.7888198757763976,0.79375,0.84375,0.83125,0.8
192,128,0.8115139751552795,0.024879507866005762,0.004786539077758789,0.0014966043924266263,0.0028029918670654298,0.0007554664233218658,gini,7,4,7,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7888198757763976,0.7875,0.85,0.83125,0.8
190,128,0.8115139751552795,0.024879507866005762,0.007283544540405274,0.0033804578006428145,0.005287981033325196,0.004649879521530539,gini,7,4,5,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7888198757763976,0.7875,0.85,0.83125,0.8
305,137,0.8115062111801242,0.032317490394071974,0.004680061340332031,0.0014760382867059342,0.0025957584381103515,0.00022717428029191185,gini,12,2,5,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7950310559006211,0.775,0.85625,0.84375,0.7875
656,138,0.811498447204969,0.03580721773529503,0.0037251949310302735,9.695397565457066e-05,0.0024995803833007812,7.578621240810376e-05,entropy,11,2,6,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.8012422360248447,0.775,0.8625,0.84375,0.775
304,138,0.811498447204969,0.025018130264726556,0.0038399696350097656,0.00030674174981462144,0.003166866302490234,0.0009833222574382788,gini,12,1,9,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 9}",0.8012422360248447,0.7875,0.83125,0.85,0.7875
681,138,0.811498447204969,0.03580721773529503,0.003983354568481446,0.0002031884542059371,0.0025592803955078124,0.0001995809658369588,entropy,12,2,6,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.8012422360248447,0.775,0.8625,0.84375,0.775
631,141,0.8114984472049688,0.03492358575436991,0.004010820388793945,0.00036544438939711967,0.002703857421875,0.00046926953037117127,entropy,10,2,6,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.8012422360248447,0.7625,0.8625,0.8375,0.79375
657,142,0.8114906832298138,0.03474478207400815,0.0037668704986572265,0.00010107852318629217,0.0028935909271240235,0.0009205899558818553,entropy,11,2,7,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.8074534161490683,0.78125,0.8625,0.8375,0.76875
682,142,0.8114906832298138,0.03474478207400815,0.003918838500976562,0.00027875781181360357,0.0025273799896240235,0.00015582069450897245,entropy,12,2,7,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.8074534161490683,0.78125,0.8625,0.8375,0.76875
282,144,0.8114906832298135,0.03451919583898672,0.004009056091308594,0.0002271534010232042,0.002626991271972656,0.00012332225836871272,gini,11,2,7,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.8074534161490683,0.775,0.8625,0.8375,0.775
633,144,0.8114906832298135,0.03193273996027144,0.004190206527709961,0.0011092728618834445,0.003719520568847656,0.0014404354569528697,entropy,10,2,8,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 8}",0.8074534161490683,0.76875,0.85625,0.8375,0.7875
634,144,0.8114906832298135,0.025390940931173032,0.004849386215209961,0.0014169795192817735,0.002683734893798828,0.0005653271749659344,entropy,10,2,9,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 9}",0.8074534161490683,0.78125,0.84375,0.8375,0.7875
609,147,0.8114829192546583,0.02694066264317581,0.004291105270385742,0.0011957404827559412,0.0029780387878417967,0.00128720539182752,entropy,9,2,9,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 9}",0.8136645962732919,0.775,0.84375,0.8375,0.7875
151,148,0.810302795031056,0.03224424403649152,0.008525753021240234,0.0034850790195197117,0.005095529556274414,0.0018206979705989643,gini,6,1,6,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 6}",0.7577639751552795,0.8,0.85,0.8375,0.80625
150,148,0.810302795031056,0.03224424403649152,0.01024622917175293,0.002541486350338351,0.004299783706665039,0.0018628645453370098,gini,6,1,5,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7577639751552795,0.8,0.85,0.8375,0.80625
153,148,0.810302795031056,0.03224424403649152,0.01128087043762207,0.004275219232876696,0.010151529312133789,0.009107406731210193,gini,6,1,8,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 8}",0.7577639751552795,0.8,0.85,0.8375,0.80625
152,148,0.810302795031056,0.03224424403649152,0.012706661224365234,0.007736949360024807,0.004351139068603516,0.002055243681030907,gini,6,1,7,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 7}",0.7577639751552795,0.8,0.85,0.8375,0.80625
500,152,0.8102795031055902,0.03195891535319736,0.0037735939025878907,0.00015226707409230603,0.00261383056640625,0.00014910328143456352,entropy,5,1,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7763975155279503,0.7875,0.86875,0.8125,0.80625
503,152,0.8102795031055902,0.03195891535319736,0.003803110122680664,0.00022541382121036844,0.0025853633880615233,0.00017340000829021564,entropy,5,1,8,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 8}",0.7763975155279503,0.7875,0.86875,0.8125,0.80625
502,152,0.8102795031055902,0.03195891535319736,0.003806400299072266,0.00018916000849458208,0.0026185989379882814,0.0001700855751735067,entropy,5,1,7,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 7}",0.7763975155279503,0.7875,0.86875,0.8125,0.80625
501,152,0.8102795031055902,0.03195891535319736,0.0038892745971679686,0.00021038838965937342,0.0025191307067871094,0.00013690160068057972,entropy,5,1,6,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 6}",0.7763975155279503,0.7875,0.86875,0.8125,0.80625
504,152,0.8102795031055902,0.03195891535319736,0.003945112228393555,0.00059699688474856,0.002669954299926758,0.0004379372406609883,entropy,5,1,9,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 9}",0.7763975155279503,0.7875,0.86875,0.8125,0.80625
637,157,0.8102717391304349,0.030004922406499213,0.0036324977874755858,0.00011830169410647209,0.0036641597747802735,0.001608062394050823,entropy,10,3,7,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 7}",0.782608695652174,0.7875,0.8625,0.825,0.79375
638,157,0.8102717391304349,0.030004922406499213,0.006853961944580078,0.00454933737396274,0.004101991653442383,0.0020800008785782365,entropy,10,3,8,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 8}",0.782608695652174,0.7875,0.8625,0.825,0.79375
212,159,0.8102717391304347,0.02424449151085741,0.005595541000366211,0.0012882100289014536,0.003731393814086914,0.001107168736715016,gini,8,3,7,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 3, 'min_samples_split': 7}",0.782608695652174,0.79375,0.85,0.825,0.8
