Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
307,1077,0.7827717391304347,0.03900629463040488,0.006683969497680664,0.0019147102780969936,0.00348968505859375,0.001256315526341092,gini,6,1,8,random,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",0.782608695652174,0.75,0.8375,0.8125,0.73125
173,1078,0.7827639751552795,0.03782913537319104,0.00448904037475586,0.00030794122264118614,0.0029144287109375,0.00031961754822788536,gini,3,3,6,random,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 6, 'splitter': 'random'}",0.7888198757763976,0.75,0.85,0.78125,0.74375
1073,1079,0.7815993788819876,0.04956627787280648,0.004475307464599609,0.00014924122476651642,0.0028348445892333986,0.0002902458625115238,entropy,6,3,6,random,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 6, 'splitter': 'random'}",0.7204968944099379,0.76875,0.85625,0.81875,0.74375
1238,1080,0.7815760869565217,0.048121125528370626,0.006192731857299805,0.0010931253056221555,0.0031593799591064452,0.0006614890990467081,entropy,9,4,9,best,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 4, 'min_samples_split': 9, 'splitter': 'best'}",0.7391304347826086,0.7625,0.875,0.775,0.75625
1023,1080,0.7815760869565217,0.051417581838484036,0.007611989974975586,0.003138513037524011,0.002950716018676758,0.00022632935947600278,entropy,5,3,6,random,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 6, 'splitter': 'random'}",0.7391304347826086,0.74375,0.86875,0.8125,0.74375
1111,1082,0.7815683229813666,0.04392785101139574,0.005208444595336914,0.000707832284608279,0.003258371353149414,0.0009115994854054596,entropy,7,2,5,random,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.7453416149068323,0.75,0.8625,0.79375,0.75625
1467,1083,0.7815683229813665,0.03982343649761255,0.004704618453979492,0.0002396657557773812,0.0026915550231933595,0.0003801896373139955,entropy,14,2,8,random,"{'criterion': 'entropy', 'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 8, 'splitter': 'random'}",0.7453416149068323,0.79375,0.825,0.81875,0.725
1249,1084,0.7815683229813664,0.04098360763133696,0.005234766006469727,0.0009983283645574976,0.002823638916015625,0.00030507102300769283,entropy,9,5,9,random,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 9, 'splitter': 'random'}",0.7453416149068323,0.79375,0.80625,0.8375,0.725
1301,1084,0.7815683229813664,0.04357070224909602,0.010682392120361327,0.005171921446355659,0.009061813354492188,0.005306193532248783,entropy,11,1,5,random,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.7453416149068323,0.79375,0.8375,0.8125,0.71875
1431,1086,0.7815605590062112,0.05240802276080598,0.009043741226196288,0.0032284540308705656,0.007429313659667969,0.009380006663505846,entropy,13,4,5,random,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",0.7515527950310559,0.78125,0.8625,0.80625,0.70625
588,1087,0.7815605590062111,0.02978633662767474,0.006905746459960937,0.0014309201721650802,0.0034165382385253906,0.0008699309090786493,gini,11,4,9,best,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 9, 'splitter': 'best'}",0.7515527950310559,0.7625,0.8375,0.78125,0.775
1432,1087,0.7815605590062111,0.041227731561379405,0.007310390472412109,0.0035670257744844234,0.0027088165283203126,0.00022926490238858692,entropy,13,4,6,best,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'best'}",0.7515527950310559,0.7625,0.8625,0.775,0.75625
462,1087,0.7815605590062111,0.045720354872826136,0.0074579715728759766,0.0043477637563792216,0.0029983043670654295,0.00037009375598960934,gini,9,2,6,best,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'best'}",0.7515527950310559,0.76875,0.85625,0.80625,0.725
1450,1090,0.781552795031056,0.037511358116849525,0.0177213191986084,0.004520205950069871,0.0029173851013183593,0.0009872444008562002,entropy,14,1,5,best,"{'criterion': 'entropy', 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.7577639751552795,0.76875,0.85625,0.7625,0.7625
676,1091,0.7815527950310559,0.02563400061969518,0.005788850784301758,0.0003938868139206246,0.002892589569091797,0.0002995104720799181,gini,13,3,8,best,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 3, 'min_samples_split': 8, 'splitter': 'best'}",0.7577639751552795,0.75625,0.825,0.79375,0.775
1209,1091,0.7815527950310559,0.02623646294321197,0.006431722640991211,0.001627028941819645,0.0031586647033691405,0.0007301467774137349,entropy,9,1,9,random,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 9, 'splitter': 'random'}",0.7577639751552795,0.78125,0.83125,0.775,0.7625
657,1093,0.7815450310559007,0.044601395815596495,0.0046905517578125,0.0007025594575577162,0.0026920318603515627,0.0004800296580474236,gini,13,1,8,random,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",0.7639751552795031,0.79375,0.85,0.7875,0.7125
382,1093,0.7815450310559007,0.021401740786662907,0.005440855026245117,0.0003327252904472112,0.003363800048828125,0.0005903563583241228,gini,7,4,6,best,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'best'}",0.7639751552795031,0.75,0.8,0.7875,0.80625
492,1093,0.7815450310559007,0.05173765078450615,0.005547332763671875,0.0003012175987992957,0.0032930374145507812,0.00027714237536147077,gini,9,5,6,best,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 6, 'splitter': 'best'}",0.7639751552795031,0.7625,0.875,0.7875,0.71875
1278,1093,0.7815450310559007,0.02540737114893059,0.005560302734375,0.00022519018357757852,0.002746772766113281,0.00010295326141626812,entropy,10,3,9,best,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 9, 'splitter': 'best'}",0.7639751552795031,0.7625,0.8125,0.8125,0.75625
694,1093,0.7815450310559007,0.046488272808306315,0.0058208942413330075,0.0007934120198696638,0.007806110382080078,0.00964477036808745,gini,13,5,7,best,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'best'}",0.7639751552795031,0.7625,0.86875,0.78125,0.73125
540,1093,0.7815450310559007,0.046488272808306315,0.006025362014770508,0.0007828777665898232,0.005162429809570312,0.004484151413094942,gini,10,5,5,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'best'}",0.7639751552795031,0.7625,0.86875,0.78125,0.73125
740,1093,0.7815450310559007,0.046488272808306315,0.006164455413818359,0.0010576299507284814,0.0033084392547607423,0.0009121597163542526,gini,14,5,5,best,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'best'}",0.7639751552795031,0.7625,0.86875,0.78125,0.73125
621,1093,0.7815450310559007,0.05173765078450617,0.006315803527832032,0.003283645404132051,0.0031137466430664062,0.00025648205964714577,gini,12,3,5,random,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'random'}",0.7639751552795031,0.76875,0.8375,0.8375,0.7
594,1093,0.7815450310559007,0.046488272808306315,0.007546138763427734,0.00204617661655497,0.0030932903289794924,0.00031990195753252065,gini,11,5,7,best,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'best'}",0.7639751552795031,0.7625,0.86875,0.78125,0.73125
692,1093,0.7815450310559007,0.046488272808306315,0.00779118537902832,0.003518341795945751,0.0034069061279296876,0.00044452964987461857,gini,13,5,6,best,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 6, 'splitter': 'best'}",0.7639751552795031,0.7625,0.86875,0.78125,0.73125
1364,1103,0.7815372670807454,0.02946435834163178,0.005891132354736328,0.0002927717400788566,0.003052377700805664,0.0002395376929365005,entropy,12,2,7,best,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'best'}",0.7701863354037267,0.74375,0.83125,0.76875,0.79375
1158,1104,0.7815372670807453,0.04882390206122497,0.007051515579223633,0.0014755463817412765,0.0032138824462890625,0.0009577455998474101,entropy,8,1,9,best,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 9, 'splitter': 'best'}",0.7701863354037267,0.725,0.8625,0.80625,0.74375
1256,1105,0.7815372670807452,0.05008765728684151,0.009409952163696288,0.004910716171273614,0.0068738460540771484,0.008132957636326776,entropy,10,1,8,best,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'best'}",0.7701863354037267,0.73125,0.86875,0.8,0.7375
303,1106,0.7815295031055901,0.023977983633413857,0.0046940803527832035,0.0003581922718677304,0.0030655860900878906,0.00035023009226762284,gini,6,1,6,random,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",0.7763975155279503,0.75625,0.80625,0.8125,0.75625
299,1107,0.7815139751552795,0.03312594785015837,0.00602574348449707,0.002881840726347232,0.003197383880615234,0.0005203535034931345,gini,5,5,9,random,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 9, 'splitter': 'random'}",0.7888198757763976,0.75,0.825,0.80625,0.7375
1067,1108,0.7803338509316771,0.04716084562367194,0.004645347595214844,0.0002321983989529517,0.0027558326721191405,6.21936056749582e-05,entropy,6,2,8,random,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 8, 'splitter': 'random'}",0.7329192546583851,0.74375,0.84375,0.83125,0.75
1357,1108,0.7803338509316771,0.05352354958277541,0.006871986389160156,0.003257431857296399,0.0028580188751220702,0.00022755249740280458,entropy,12,1,8,random,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",0.7329192546583851,0.75,0.8625,0.825,0.73125
1203,1110,0.7803260869565218,0.03721838174220513,0.005137825012207031,0.00043590677475974053,0.002759885787963867,3.2421911323804215e-05,entropy,9,1,6,random,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",0.7391304347826086,0.80625,0.81875,0.80625,0.73125
301,1111,0.7803260869565217,0.04269318375933689,0.004597139358520508,0.00041028082718469206,0.004895782470703125,0.00353338753991844,gini,6,1,5,random,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.7391304347826086,0.75625,0.84375,0.81875,0.74375
661,1112,0.7803183229813666,0.05287794343516768,0.005061626434326172,0.00040045160994517056,0.004629850387573242,0.0032477435763181356,gini,13,2,5,random,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.7453416149068323,0.775,0.85625,0.81875,0.70625
1232,1113,0.7803183229813665,0.03971557505479174,0.005475807189941406,0.00031784998543986934,0.00292205810546875,0.00022521998783745124,entropy,9,4,6,best,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'best'}",0.7453416149068323,0.7625,0.85625,0.78125,0.75625
1334,1114,0.7803183229813664,0.042195401431113305,0.01847977638244629,0.00580468163008456,0.0058074951171875,0.0035842273897533335,entropy,11,4,7,best,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'best'}",0.7453416149068323,0.7625,0.8625,0.775,0.75625
418,1115,0.7803105590062112,0.05050249743540101,0.005221414566040039,0.00045310926007805527,0.0029746532440185548,0.00019677750575846376,gini,8,2,9,best,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 9, 'splitter': 'best'}",0.7515527950310559,0.79375,0.86875,0.76875,0.71875
620,1115,0.7803105590062112,0.03670663764515465,0.005539417266845703,0.0001465502978045636,0.0029166698455810546,0.00012921218898310843,gini,12,3,5,best,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'best'}",0.7515527950310559,0.76875,0.8375,0.80625,0.7375
384,1115,0.7803105590062112,0.026289299100825895,0.005721187591552735,0.0005368563343167341,0.003148460388183594,0.00036321061009581375,gini,7,4,7,best,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'best'}",0.7515527950310559,0.75,0.8125,0.78125,0.80625
1107,1118,0.7803027950310559,0.04865422875093361,0.004492998123168945,0.0001802871416376062,0.0028471946716308594,8.446830758301272e-05,entropy,7,1,8,random,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",0.7577639751552795,0.75,0.84375,0.83125,0.71875
410,1118,0.7803027950310559,0.04601341082063111,0.005404996871948242,0.0002121008664261528,0.002763175964355469,0.000139438844576833,gini,8,2,5,best,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",0.7577639751552795,0.8,0.85625,0.76875,0.71875
1329,1118,0.7803027950310559,0.0248441939967505,0.009555578231811523,0.003192792198968144,0.0066512107849121095,0.003688985269847231,entropy,11,3,9,random,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 3, 'min_samples_split': 9, 'splitter': 'random'}",0.7577639751552795,0.79375,0.8,0.80625,0.74375
388,1121,0.7803027950310558,0.023552791243251273,0.005457258224487305,0.0005282581140016696,0.0030335426330566407,0.00033823604795838044,gini,7,4,9,best,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 9, 'splitter': 'best'}",0.7577639751552795,0.75,0.80625,0.78125,0.80625
1015,1122,0.7802950310559007,0.034857166929331225,0.004479455947875977,0.00028260816916820874,0.003345346450805664,0.00048581019627385165,entropy,5,2,7,random,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",0.7639751552795031,0.7375,0.8375,0.8,0.7625
297,1122,0.7802950310559007,0.05135072624938485,0.0046174049377441405,0.0001622228745526174,0.0033521175384521483,0.0003161706667831903,gini,5,5,8,random,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 8, 'splitter': 'random'}",0.7639751552795031,0.74375,0.8625,0.8125,0.71875
616,1122,0.7802950310559007,0.0419749578479748,0.006625080108642578,0.00109462641448254,0.0033936500549316406,0.0009222303695147196,gini,12,2,8,best,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 2, 'min_samples_split': 8, 'splitter': 'best'}",0.7639751552795031,0.7875,0.85625,0.7625,0.73125
496,1125,0.7802950310559006,0.0532918575988796,0.0049936771392822266,0.00015509373217976094,0.0032569408416748048,0.0006383400995604166,gini,9,5,8,best,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 8, 'splitter': 'best'}",0.7639751552795031,0.7625,0.875,0.7875,0.7125
690,1125,0.7802950310559006,0.05165411006240706,0.0053290843963623045,0.0002879169216963177,0.003710222244262695,0.0015853460395666404,gini,13,5,5,best,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'best'}",0.7639751552795031,0.7625,0.875,0.78125,0.71875
498,1125,0.7802950310559006,0.0532918575988796,0.005431747436523438,0.0006863638611511483,0.0033892154693603515,0.0009372285667110059,gini,9,5,9,best,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 9, 'splitter': 'best'}",0.7639751552795031,0.7625,0.875,0.7875,0.7125
698,1125,0.7802950310559006,0.05165411006240706,0.005512380599975586,0.0002501666334977302,0.003326129913330078,0.00047026804688353897,gini,13,5,9,best,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 9, 'splitter': 'best'}",0.7639751552795031,0.7625,0.875,0.78125,0.71875
742,1125,0.7802950310559006,0.05165411006240706,0.0064056396484375,0.0011934250388337111,0.004146099090576172,0.001732827617233219,gini,14,5,6,best,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 5, 'min_samples_split': 6, 'splitter': 'best'}",0.7639751552795031,0.7625,0.875,0.78125,0.71875
542,1125,0.7802950310559006,0.05165411006240706,0.0073587894439697266,0.0024939250982695667,0.0029318809509277345,0.00018132258206345306,gini,10,5,6,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 6, 'splitter': 'best'}",0.7639751552795031,0.7625,0.875,0.78125,0.71875
656,1131,0.7802872670807454,0.038731338476561177,0.0072784900665283205,0.003372966869044779,0.0032825469970703125,0.0003700594603916646,gini,13,1,8,best,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'best'}",0.7701863354037267,0.76875,0.85625,0.75625,0.75
1029,1132,0.78027950310559,0.04956705011283442,0.004859352111816406,0.00010255941475682358,0.002967166900634766,0.0003818517619670904,entropy,5,3,9,random,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 9, 'splitter': 'random'}",0.7763975155279503,0.74375,0.86875,0.7875,0.725
1358,1132,0.78027950310559,0.031927925972230584,0.006481790542602539,0.0007705113299781166,0.002979564666748047,0.00022729449393437496,entropy,12,1,9,best,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 9, 'splitter': 'best'}",0.7763975155279503,0.7375,0.825,0.80625,0.75625
165,1132,0.78027950310559,0.03775768076680871,0.0074462890625,0.0049307340360760735,0.006846570968627929,0.0060834024637479054,gini,3,2,7,random,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",0.7763975155279503,0.75,0.85,0.78125,0.74375
181,1132,0.78027950310559,0.03775768076680871,0.0077365398406982425,0.005658811161732836,0.009060430526733398,0.004607267371380927,gini,3,4,5,random,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",0.7763975155279503,0.75,0.85,0.78125,0.74375
716,1136,0.7802717391304348,0.031489676347116136,0.006504964828491211,0.0014865153286954154,0.003482627868652344,0.0008282596843733339,gini,14,2,8,best,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 8, 'splitter': 'best'}",0.782608695652174,0.775,0.8375,0.7625,0.74375
1071,1137,0.7790993788819875,0.040878634964663464,0.0045166492462158205,0.00019944037778546242,0.0028838634490966795,0.0003164473819244692,entropy,6,3,5,random,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'random'}",0.7204968944099379,0.79375,0.83125,0.80625,0.74375
239,1138,0.7790916149068323,0.04280763016675657,0.004700469970703125,0.00027663186527929,0.002995014190673828,0.0001260201314191719,gini,4,4,9,random,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 9, 'splitter': 'random'}",0.7267080745341615,0.75,0.85,0.8,0.76875
1231,1139,0.7790916149068322,0.03429640215086426,0.007054185867309571,0.00508451715258403,0.005874729156494141,0.0037887193869806934,entropy,9,4,5,random,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",0.7267080745341615,0.7875,0.825,0.8,0.75625
127,1140,0.7790838509316771,0.03152348310813717,0.004133367538452148,0.00020626062956185503,0.002715873718261719,6.118796264105238e-05,gini,2,3,8,random,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'splitter': 'random'}",0.7329192546583851,0.76875,0.83125,0.78125,0.78125
873,1140,0.7790838509316771,0.03152348310813717,0.004376602172851562,0.0003206944334382821,0.002964496612548828,0.0001618132686735269,entropy,2,3,6,random,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 6, 'splitter': 'random'}",0.7329192546583851,0.76875,0.83125,0.78125,0.78125
522,1140,0.7790838509316771,0.045345672199990694,0.008244037628173828,0.0043799484334331,0.0032703399658203123,0.000573995438190061,gini,10,3,6,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 6, 'splitter': 'best'}",0.7329192546583851,0.76875,0.84375,0.81875,0.73125
650,1143,0.779083850931677,0.04268319326466809,0.005851840972900391,0.0005369538427775171,0.003013324737548828,0.0001086027797121869,gini,13,1,5,best,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.7329192546583851,0.76875,0.85625,0.7875,0.75
129,1144,0.7790683229813664,0.028559109043984773,0.004200267791748047,0.00012517764656978423,0.002749347686767578,4.286514100848479e-05,gini,2,3,9,random,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 9, 'splitter': 'random'}",0.7453416149068323,0.76875,0.83125,0.76875,0.78125
1234,1144,0.7790683229813664,0.03976490549952573,0.005525112152099609,0.00021987539952644076,0.003013467788696289,0.00026601469385741046,entropy,9,4,7,best,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'best'}",0.7453416149068323,0.7625,0.85625,0.775,0.75625
1363,1144,0.7790683229813664,0.04828299606886685,0.006862640380859375,0.0018703816603737086,0.0040166378021240234,0.001967078124043392,entropy,12,2,6,random,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'random'}",0.7453416149068323,0.7625,0.81875,0.85,0.71875
199,1147,0.7790605590062112,0.04059745859937801,0.005015087127685547,0.0006336628228742367,0.0033084869384765623,0.000306446937274527,gini,3,5,9,random,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 9, 'splitter': 'random'}",0.7515527950310559,0.7625,0.85625,0.78125,0.74375
702,1147,0.7790605590062112,0.03342010838893574,0.005956459045410156,0.00033341374755561074,0.002977323532104492,0.0001547442301825203,gini,14,1,6,best,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'best'}",0.7515527950310559,0.75625,0.84375,0.775,0.76875
408,1147,0.7790605590062112,0.05397942797703781,0.006379890441894531,0.002268305968541128,0.003123903274536133,0.0002854538403553963,gini,8,1,9,best,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 9, 'splitter': 'best'}",0.7515527950310559,0.7875,0.875,0.76875,0.7125
572,1147,0.7790605590062112,0.021462843351434408,0.006465721130371094,0.0017460544257261522,0.002890205383300781,0.0002591767916037213,gini,11,3,6,best,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 3, 'min_samples_split': 6, 'splitter': 'best'}",0.7515527950310559,0.76875,0.8125,0.79375,0.76875
1336,1147,0.7790605590062112,0.04059745859937801,0.018030643463134766,0.004013715124095736,0.004459238052368164,0.003386599277464378,entropy,11,4,8,best,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 8, 'splitter': 'best'}",0.7515527950310559,0.7625,0.85625,0.78125,0.74375
1055,1152,0.779052795031056,0.05119683547765247,0.004586458206176758,0.00036011618567163785,0.002876091003417969,3.355165308444451e-05,entropy,6,1,7,random,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",0.7577639751552795,0.74375,0.86875,0.8,0.725
1005,1152,0.779052795031056,0.03205255002220281,0.0048581123352050785,0.0007540797197651797,0.005679464340209961,0.004765535442435429,entropy,5,1,7,random,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",0.7577639751552795,0.74375,0.8375,0.775,0.78125
1260,1152,0.779052795031056,0.04933169329068094,0.005972957611083985,0.00029673965990370223,0.0028696537017822267,0.00012640425132510918,entropy,10,2,5,best,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",0.7577639751552795,0.73125,0.8625,0.80625,0.7375
1402,1152,0.779052795031056,0.04467791359190596,0.022191905975341798,0.006234883534730926,0.004033565521240234,0.00300626305272218,entropy,13,1,6,best,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'best'}",0.7577639751552795,0.73125,0.8625,0.78125,0.7625
1324,1156,0.7790450310559007,0.033073927253639133,0.008234834671020508,0.005574207364205721,0.00768747329711914,0.006611045204925016,entropy,11,3,7,best,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'best'}",0.7639751552795031,0.775,0.84375,0.75625,0.75625
1362,1156,0.7790450310559007,0.022363690750388514,0.009000873565673828,0.002344788137517535,0.0037498950958251955,0.0012695367913572253,entropy,12,2,6,best,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'best'}",0.7639751552795031,0.75625,0.81875,0.76875,0.7875
566,1156,0.7790450310559007,0.04348286632662355,0.012788629531860352,0.0058598683330078035,0.005906534194946289,0.002625996560697911,gini,11,2,8,best,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 2, 'min_samples_split': 8, 'splitter': 'best'}",0.7639751552795031,0.7875,0.85625,0.7625,0.725
987,1159,0.7790450310559006,0.023388237727092937,0.004380941390991211,0.0001508028704806917,0.002847433090209961,0.00016054895392240653,entropy,4,4,8,random,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 8, 'splitter': 'random'}",0.7639751552795031,0.75,0.8125,0.8,0.76875
416,1159,0.7790450310559006,0.050622471926793665,0.005426549911499023,0.0003922723306542982,0.003099966049194336,0.0004579228233796839,gini,8,2,8,best,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 8, 'splitter': 'best'}",0.7639751552795031,0.79375,0.8625,0.76875,0.70625
396,1159,0.7790450310559006,0.030874903465096276,0.005454397201538086,0.0008576020499183026,0.003368186950683594,0.0012532414260945412,gini,7,5,8,best,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 8, 'splitter': 'best'}",0.7639751552795031,0.75,0.8375,0.78125,0.7625
